id,status,summary,description,lat,lng,address,created_at,acknowledged_at,closed_at,url
8381549,"Archived","Street Light Out","Street light out. Will not come on. Needs to be repaired or replaced. Has been reported in. The past but no action seems to be taken.",39.0551083463041,-95.70983739523651,"2600 Sw Eighth Ave Topeka 66606, United States","2020-08-13T07:44:00-04:00","2020-08-13T07:44:05-04:00","2020-08-13T14:01:33-04:00","https://seeclickfix.com/api/v2/issues/8381549"
8378144,"Closed","Trees and Tree Limbs","Trees hanging into street right of way blocking visibility across intersection and causing concerns about safe passage of vehicle across intersection without causing damage.

further the trees need pruned as they are blocking street lighting at night and causing safety concern for pedestrians.

Needs general maintenance.",39.0399105331343,-95.7017634809017,"1820 Sw 15th St Topeka, KS 66604, USA","2020-08-12T23:37:59-04:00","2020-08-12T23:38:24-04:00","2020-09-18T09:40:37-04:00","https://seeclickfix.com/api/v2/issues/8378144"
8377862,"Archived","Street Repair","Large area of sunken asphalt along with a ridge of raised asphalt on 36th street at this address.  All cars that hit the ridge bottom out--very dangerous.  Ridge is parallel to the curb near the middle of the street.",39.0021843960464,-95.6719018589595,"515 Se 36th St Topeka, KS, 66605, USA","2020-08-12T22:48:43-04:00","2020-08-12T22:48:50-04:00","2020-08-25T17:41:09-04:00","https://seeclickfix.com/api/v2/issues/8377862"
8377452,"Archived","Other","lawn and foliage overgrown at abandoned property. mosquito hazard ",39.0146363,-95.7107541,"2907 Sw Medford Ave Topeka, KS 66611, USA","2020-08-12T21:23:41-04:00","2020-08-12T21:24:09-04:00","2020-09-01T04:52:07-04:00","https://seeclickfix.com/api/v2/issues/8377452"
8377215,"Archived","Police General Issue","Large 4 door black Ford truck blocks the sidewalk at this residence. It extends into the street also. We have children that ride their bikes along the sidewalk, and now get into the street. this is dangerous. At this location, there is also a small white trailer with no license that has not moved. Can't something be done about this?",39.0209845579851,-95.7748578041121,"6546 Sw 25th St Topeka, KS, 66614, USA","2020-08-12T20:34:51-04:00","2020-08-12T20:34:57-04:00","2020-08-29T03:40:22-04:00","https://seeclickfix.com/api/v2/issues/8377215"
8376005,"Archived","Alley","The alley between the grass lot and the parking lot needs to be repaired",39.0461247372033,-95.6749641895294,"120 Se 10th Ave Topeka, KS, 66612, USA","2020-08-12T16:23:12-04:00","2020-08-12T16:23:26-04:00","2020-09-09T22:20:50-04:00","https://seeclickfix.com/api/v2/issues/8376005"
8375954,"Archived","Police General Issue","There is a white Ford Ranger plate number 498 MMR that has been parked here for over two weeks now and is full of trash! The trash is now pouring over into my place of business. This vehicle needs towed. ",39.054802013121,-95.68218298055331,"521 Sw Polk St Topeka, KS, 66603, USA","2020-08-12T16:14:06-04:00","2020-08-12T16:14:11-04:00","2020-08-20T16:41:33-04:00","https://seeclickfix.com/api/v2/issues/8375954"
8375758,"Archived","Police General Issue","being used as a detour for Gage Blvd.  cars speeding through the neighborhood. ",38.99542972403,-95.7256622985005,"3918 Sw Colly Creek Dr Topeka, KS 66610, USA","2020-08-12T15:48:18-04:00","2020-08-12T15:48:23-04:00","2020-08-18T11:13:13-04:00","https://seeclickfix.com/api/v2/issues/8375758"
8375724,"Acknowledged","Street Repair","contractor did a sealing project in the neighborhood but did not seal all of the cracks.  street has been marked in places for pavement replacement,  additional spots need replaced, 3609 sw Nichols CT.  Also since sealing project street sweeper needs to follow-up. ",38.9911424,-95.7219817,"3612 Sw Nicholas Ct Topeka, KS 66610, USA","2020-08-12T15:45:26-04:00","2020-08-12T15:45:32-04:00",,"https://seeclickfix.com/api/v2/issues/8375724"
8375262,"Acknowledged","Street Repair","had overlay done two weeks ago this is the shoddybwork",39.0048374,-95.7561987,"3401 Sw Glendale Dr Topeka, KS 66614, USA","2020-08-12T14:44:58-04:00","2020-08-12T14:45:17-04:00",,"https://seeclickfix.com/api/v2/issues/8375262"
8375008,"Archived","Property Maintenance & Code Violations","",39.0139800072713,-95.6552980261181,"1719 Se 29th Ter Topeka, KS, 66605, USA","2020-08-12T14:11:34-04:00","2020-08-12T14:11:52-04:00","2020-08-12T15:39:11-04:00","https://seeclickfix.com/api/v2/issues/8375008"
8374976,"Archived","Property Maintenance & Code Violations","Overgrown grass",39.0627446622042,-95.6356942911207,"604 Ne Oakland Ave Topeka 66616, United States","2020-08-12T14:07:36-04:00","2020-08-12T14:07:39-04:00","2020-09-04T19:13:09-04:00","https://seeclickfix.com/api/v2/issues/8374976"
8374882,"Archived","Property Maintenance & Code Violations","Adjacent to an existing report at 2224, but is not same request.  Property also has trash piled  in front yard, junk vehicle in front yard, vehicles parked on grass in side yard.  Unlicensed boats and trailers parked on the street including obstructing drive ways.  ",39.0272540082351,-95.64649996145,"2216 Se 22nd Ter Topeka, KS, 66605, USA","2020-08-12T13:55:13-04:00","2020-08-12T13:55:18-04:00","2020-09-04T22:03:10-04:00","https://seeclickfix.com/api/v2/issues/8374882"
8374699,"Acknowledged","Other","I think the address is 1133 SE Lime but it looks like there is someone living in a car beside my duplex at 1139 SE Lime. ",39.0412216186523,-95.6602020263672,"1130 Se Indiana Ave Topeka, KS 66607, USA","2020-08-12T13:34:27-04:00","2020-08-12T13:34:42-04:00",,"https://seeclickfix.com/api/v2/issues/8374699"
8374650,"Acknowledged","Pothole","",38.9655489935379,-95.3272839800116,"920 Diamondhead Dr Lawrence, KS, 66049, USA","2020-08-12T13:24:09-04:00","2020-08-12T13:24:21-04:00",,"https://seeclickfix.com/api/v2/issues/8374650"
8374647,"Archived","Property Maintenance & Code Violations","the house is vacant and I noticed that the garage is unsecured and it looked like there may be cloth or blankets visible through the door and someone may be squatting in the garage. doubt the property owner knows. thank you. ",39.0600993,-95.69071529999999,"1411 Sw 3rd St Topeka, KS 66606, USA","2020-08-12T13:23:07-04:00","2020-08-12T13:23:10-04:00","2020-08-13T12:11:10-04:00","https://seeclickfix.com/api/v2/issues/8374647"
8374584,"Acknowledged","Property Maintenance & Code Violations","Property has overgrown weeds and bushes growing out into the street. When coming out of the alley heading east you cannot see oncoming traffic without pulling into the street.",39.0564775369582,-95.7156050205231,"3301 Sw 7th St Topeka, KS, 66606, USA","2020-08-12T13:12:25-04:00","2020-08-28T21:18:51-04:00","2020-08-28T20:01:06-04:00","https://seeclickfix.com/api/v2/issues/8374584"
8374219,"Archived","Police General Issue","080 BYP
White Grand Marque older model
Facing north on east side of street.
Parked there for months with flat tire. ",39.0215290494694,-95.6438881158829,"2500-2520 Se Golden Ave Topeka, KS, 66605, USA","2020-08-12T12:38:27-04:00","2020-08-12T12:38:33-04:00","2020-08-18T14:52:53-04:00","https://seeclickfix.com/api/v2/issues/8374219"
8374113,"Archived","Police General Issue","White Grand Marque parked on street for months. Flat tire. East side of street facing north on Golden. ",39.022244209006,-95.6438720226288,"2500-2520 Se Golden Ave Topeka, KS, 66605, USA","2020-08-12T12:21:20-04:00","2020-08-12T12:21:27-04:00","2020-08-12T17:20:36-04:00","https://seeclickfix.com/api/v2/issues/8374113"
8373407,"Archived","Pothole","Urish Rd 28th to 24th cow lot condition road!",39.0183473160497,-95.7809356245469,"2720–2780 Sw Urish Rd Topeka 66614, United States","2020-08-12T11:03:36-04:00","2020-08-12T11:27:14-04:00","2020-08-12T15:30:57-04:00","https://seeclickfix.com/api/v2/issues/8373407"
8367549,"Acknowledged","Property Maintenance & Code Violations","Vegetation far exceeding 12""

Apt. complex is vacant and well along the way to an appointment with the bulldozer. Prime example of blight ",39.0425596491614,-95.68107023835179,"1306 Sw Harrison St Topeka, KS 66612, USA","2020-08-11T22:15:08-04:00","2020-08-11T22:15:11-04:00",,"https://seeclickfix.com/api/v2/issues/8367549"
8367454,"Open","Other","the light on the back of this pole has been out for some time. it lights up a park and basketball court. all the lights inside the park are out, not the street lights. i and others have turned this in several times only to have evergy come and look at the street lights and do nothing. parks department is responsible for parks, have parks department fix the light and the other lights along the walking path that are out. the park is pitch black at night and groups of people are now coming by the car load to hide in the park and hang out. ",39.0423989811378,-95.70317734032869,"1309 Sw Jewell Ave Topeka, KS 66604, USA","2020-08-11T22:06:14-04:00","2020-08-11T22:06:38-04:00",,"https://seeclickfix.com/api/v2/issues/8367454"
8366066,"Closed","Street Repair","Road narrows for construction but the construction is complete.",39.0442463656792,-95.682593888605,"Topeka 66612 United States","2020-08-11T17:23:32-04:00","2020-08-11T17:23:54-04:00","2020-09-24T02:30:32-04:00","https://seeclickfix.com/api/v2/issues/8366066"
8366012,"Archived","Property Maintenance & Code Violations","Never keep up with yard. This has been vacant for years. It’s hurting our neighborhood.",39.0222786768501,-95.73205293917719,"4520 Sw 25th St Topeka 66614, United States","2020-08-11T17:14:15-04:00","2020-08-11T17:14:28-04:00","2020-08-25T21:41:08-04:00","https://seeclickfix.com/api/v2/issues/8366012"
8365918,"Archived","Abandoned car","I live in this neighborhood and this car has been sitting here for months. It looks like trash and is making the neighborhood look bad. It hasn’t moved in months. ",39.0222343232924,-95.7303786277771,"4410 Sw 25th St Topeka, KS, 66614, USA","2020-08-11T17:01:06-04:00","2020-08-11T17:01:32-04:00","2020-08-17T15:51:15-04:00","https://seeclickfix.com/api/v2/issues/8365918"
8365822,"Archived","Property Maintenance & Code Violations","Grass along creek behind the corner lot home is almost knee high and mosquitoes are breeding like the world is ending. Unsure who is responsible for cutting this although there is an archived request regarding the same issue.",39.0016661769791,-95.6570094823837,"3612 Se Illinois Ave Topeka, KS, 66605, USA","2020-08-11T16:46:54-04:00","2020-08-11T16:46:57-04:00","2020-08-19T17:21:08-04:00","https://seeclickfix.com/api/v2/issues/8365822"
8365706,"Archived","Street Repair","pothole on the right edge of the pavement that is raised. the bump extends across the entire lane. it's been patched at least 3 times. can a more permanent solution be completed?",39.0368951645994,-95.69286592304709,"1647 Sw Buchanan St Topeka, KS 66604, USA","2020-08-11T16:23:06-04:00","2020-08-11T16:23:12-04:00","2020-08-13T15:42:53-04:00","https://seeclickfix.com/api/v2/issues/8365706"
8365691,"Acknowledged","Street Repair","uneven patches in the road and potholes as you turn onto western",39.0368613096579,-95.71198470890521,"1701 Sw Webster Ave Topeka, KS 66604, USA","2020-08-11T16:20:31-04:00","2020-08-11T16:20:38-04:00",,"https://seeclickfix.com/api/v2/issues/8365691"
8365222,"Archived","Property Maintenance & Code Violations","Trailer and another vehicle parked on the lawn  with scattered clutter and debris around the building.",39.0203927563662,-95.7021447350179,"2790 Sw Boswell Ave Topeka, KS, 66611, USA","2020-08-11T15:06:31-04:00","2020-08-11T15:06:33-04:00","2020-08-24T18:21:30-04:00","https://seeclickfix.com/api/v2/issues/8365222"
8365167,"Archived","Street Repair","The Fillmore St between 9 and 10 is getting in bad shape to drive true it. plus in the intersection between 10St and Fillmore, the payments sinking. Please send someone to fix this problem.",39.0493633571842,-95.6886018812656,"921 Sw 10th St Topeka, KS 66604, USA","2020-08-11T14:57:02-04:00","2020-08-11T14:57:26-04:00","2020-08-26T19:02:03-04:00","https://seeclickfix.com/api/v2/issues/8365167"
8364916,"Acknowledged","Property Maintenance & Code Violations","Trash everywhere.  Car with flat tire.  Today, 8/11/2020, car with hood and trunk open.  Animals with out leashes.",39.0420717024173,-95.6817555427551,"1307 Sw Harrison St Topeka, KS, 66612, USA","2020-08-11T14:30:49-04:00","2020-08-11T14:30:52-04:00",,"https://seeclickfix.com/api/v2/issues/8364916"
8364861,"Acknowledged","Ditch Maintenance","Drainage issue in front of the house in the ditch so they can't mow. ",39.0504519893524,-95.8006933898255,"7727 Sw 10th St Topeka, KS, 66615, USA","2020-08-11T14:23:30-04:00","2020-08-11T14:23:32-04:00",,"https://seeclickfix.com/api/v2/issues/8364861"
8362338,"Archived","Property Maintenance & Code Violations","Backyard has weeds and grass about 4 feet tall and it is taking over.",39.0212269049626,-95.79450756311419,"7418 Sw 25th St Topeka, KS, 66614, USA","2020-08-11T10:41:04-04:00","2020-08-11T10:41:07-04:00","2020-08-31T18:11:30-04:00","https://seeclickfix.com/api/v2/issues/8362338"
8362224,"Archived","Property Maintenance & Code Violations","Political sign for Steve Watkins still on the northwest side of 21st and Wanamaker directly on the corner.",39.0291710879008,-95.7623398303986,"6000-6038 Sw 21st St Topeka, KS, 66615, USA","2020-08-11T10:34:55-04:00","2020-08-11T10:34:58-04:00","2020-08-17T18:22:22-04:00","https://seeclickfix.com/api/v2/issues/8362224"
8362151,"Archived","Property Maintenance & Code Violations","They’re running a for cash car, motorcycle, boat, lawnmower, etc, repair and many times blocking the street with vehicles and such. The City easement to the East is full of their personal property and the rest of the place looks like a salvage yard.

The police say it’s a known drug house and probably more if the truth were known, ie, stolen property, and more.

This has gone on for several years now and is not only an eyesore but a safety hazard for drivers in the area.",39.0638142727127,-95.687495470047,"114 Nw Quinton Ave Topeka, KS, 66606, USA","2020-08-11T10:30:36-04:00","2020-08-11T10:30:53-04:00","2020-08-28T17:41:47-04:00","https://seeclickfix.com/api/v2/issues/8362151"
8361573,"Archived","Pothole repair - PW","The downpour Topeka got Thursday July 30th, 2020 created a narrow long hole almost completely across my driveway. The asphault was washed down the street with several chunks of asphault sitting there needing to be removed and repaired.",38.9431620198037,-95.6994650399776,"6834 Sw Greencastle Dr Topeka, KS, 66619, USA","2020-08-11T09:54:17-04:00","2020-08-11T09:54:39-04:00","2020-08-11T12:38:46-04:00","https://seeclickfix.com/api/v2/issues/8361573"
8360577,"Archived","Property Maintenance & Code Violations","5th wheel trailer blocking sidewalk",39.0645141,-95.6482803,"703 Ne Freeman Ave Topeka, KS 66616, USA","2020-08-11T08:54:40-04:00","2020-08-11T08:55:18-04:00","2020-08-24T15:00:57-04:00","https://seeclickfix.com/api/v2/issues/8360577"
8360201,"Acknowledged","Other","the corners on huntoon of Medford and Randolph have a high number of vehicle accidents. both need to be assessed for potential additional traffic control devices. ",39.0440705,-95.70960580000001,"Huntoon @ Medford Topeka, KS 66604, USA","2020-08-11T08:27:26-04:00","2020-08-11T08:27:31-04:00",,"https://seeclickfix.com/api/v2/issues/8360201"
8358287,"Archived","Other","Multiple cars on both sides of 13th street and about 10 adults in the street going through the cars with flashlights   ",39.0426135,-95.70077620000001,"1801 Sw 13th St Topeka KS 66604, United States","2020-08-11T02:30:04-04:00","2020-08-11T02:30:12-04:00","2020-08-28T09:40:47-04:00","https://seeclickfix.com/api/v2/issues/8358287"
8357325,"Archived","Abandoned car","A Chrysler 300, light colored, no plates, broken drivers side window with plastic hanging out of it, broken driver’s side mirror sitting on the east side of the road at approx 2030 SW Lincoln, has been there for sometime.",39.0313387829259,-95.69447994232181,"2033 Sw Lincoln St Topeka, KS, 66604, USA","2020-08-10T22:20:43-04:00","2020-08-10T22:20:50-04:00","2020-08-18T17:40:44-04:00","https://seeclickfix.com/api/v2/issues/8357325"
8357109,"Archived","Property Maintenance & Code Violations","Crazy weeds along north side of River Road North of Sardou Bridge",39.0669238717566,-95.6487021725389,"1400 Ne Sardou Ave Topeka 66616, United States","2020-08-10T21:23:08-04:00","2020-08-10T21:23:35-04:00","2020-08-18T06:00:48-04:00","https://seeclickfix.com/api/v2/issues/8357109"
8357031,"Archived","Property Maintenance & Code Violations","1175 SW Wayne has tall weeds going to seed spread to other yards! Has been this way several months. Nothing done. She never mows it! ",39.0466799908535,-95.7074919695535,"1175 Sw Wayne Ave Topeka, KS, 66604, USA","2020-08-10T20:56:37-04:00","2020-08-10T20:57:00-04:00","2020-08-24T18:32:42-04:00","https://seeclickfix.com/api/v2/issues/8357031"
8356967,"Archived","Property Maintenance & Code Violations","1175 SW Wayne has tv that has been sitting there since May! People have taken parts of of it but has not been removed it. Harboring bugs and mice.",39.0466799908535,-95.7074919695535,"1175 Sw Wayne Ave Topeka, KS, 66604, USA","2020-08-10T20:47:26-04:00","2020-08-10T20:48:01-04:00","2020-08-12T19:41:00-04:00","https://seeclickfix.com/api/v2/issues/8356967"
8356950,"Archived","Property Maintenance & Code Violations","1175 SW Wayne has weeds and going to seed spreading to other yards! She never takes take of yard or weeds in alley dor years. please have something done cause of mice and rats and other varments",39.0466799908535,-95.7074919695535,"1175 Sw Wayne Ave Topeka, KS, 66604, USA","2020-08-10T20:43:10-04:00","2020-08-10T20:43:33-04:00","2020-08-12T19:41:02-04:00","https://seeclickfix.com/api/v2/issues/8356950"
8356448,"Archived","Abandoned Vehicle","Sticking out into the street. Road hazard",39.0280512816599,-95.6686326430389,"700 Se 22nd St Topeka, KS, 66605, USA","2020-08-10T18:38:55-04:00","2020-08-10T18:39:01-04:00","2020-08-13T17:10:40-04:00","https://seeclickfix.com/api/v2/issues/8356448"
8356234,"Archived","Pothole","",39.0719649973539,-95.6683076015598,"1126 Nw Van Buren St Topeka 66608, United States","2020-08-10T17:53:11-04:00","2020-08-10T17:53:17-04:00","2020-08-13T17:50:51-04:00","https://seeclickfix.com/api/v2/issues/8356234"
8356218,"Archived","Abandoned vehicle","There is an abandoned dodge pickup RAM 1500 parked across from my driveway on south side of road facing East ",39.0047579859406,-95.6959769947901,"1418 Sw Harp Pl Topeka, KS, 66611, USA","2020-08-10T17:49:15-04:00","2020-08-10T17:49:21-04:00","2020-08-13T15:43:16-04:00","https://seeclickfix.com/api/v2/issues/8356218"
8356033,"Acknowledged","Trees and Tree Limbs","There is a tree that is half dead on the easement. With a storm with winds it will knock out power lines. At the very least it will block the street. All dead limbs hang over the street. It is in the south side of driveway, a large oak.",39.0663940175746,-95.7004980257249,"195 Nw Hawthorne St Topeka, KS, 66606, USA","2020-08-10T17:11:34-04:00","2020-08-10T17:11:40-04:00",,"https://seeclickfix.com/api/v2/issues/8356033"
8355936,"Acknowledged","Street Repair","potholes, broken road and ridges stretching across the entire road from 6th and going north on Fairlawn",39.0584499161835,-95.7432632893324,"6th & Fairlawn Topeka, KS 66606, USA","2020-08-10T16:54:03-04:00","2020-08-10T16:54:11-04:00",,"https://seeclickfix.com/api/v2/issues/8355936"
8355877,"Acknowledged","Other","Water main shut off riser is broke with no cap, edges are very sharp.",39.0876739194645,-95.66033841143791,"101–105 Nw Lyman Rd Topeka 66608, United States","2020-08-10T16:46:04-04:00","2020-08-10T16:46:48-04:00",,"https://seeclickfix.com/api/v2/issues/8355877"
8355851,"Acknowledged","Curb and Gutter Repair","Curb along south side of the Road has deteriorated causing chunks of concrete to break off into the roadway. High Ave side is fine, the is along south side of 19th between Medford and High.  ",39.0333179915521,-95.7087868452072,"2500-2598 Sw 19th St Topeka, KS, 66604, USA","2020-08-10T16:42:23-04:00","2020-08-10T16:42:29-04:00",,"https://seeclickfix.com/api/v2/issues/8355851"
8355833,"Acknowledged","Property Maintenance & Code Violations","I understand this is not technically “viewable” from the public eye, but I am truly tired of killing mice and paying exterminator bills due to this homeowners lack of property maintenance. This is just the back corner of the lot which sits directly behind my home. There is also a motorcycle that’s been parked outside the back door for weeks now, and what’s left of a rotting structure that has never been touched in 3 years. Backyard is overgrown, was just barely mowed last week for the first time in a month, and there is just CRAP everywhere. Per the neighbors this property has been an issue for years but I’m tired of paying for this one persons lack of effort. Everyone else has to maintain their homes, why do I have to look at a giant trash can daily? ",39.0331778456669,-95.7093125581741,"1900 Sw Medford Ave Topeka, KS, 66604, USA","2020-08-10T16:39:14-04:00","2020-08-10T17:06:39-04:00",,"https://seeclickfix.com/api/v2/issues/8355833"
8355113,"Archived","Trees and Tree Limbs"," large brush pile and dead limbs on east side of Creek from Washburn Park.  trees need cutting and brush pile removed ",39.050088502312,-95.7125543430447,"1033 Sw Webster Ave Topeka, KS 66604, USA","2020-08-10T14:42:41-04:00","2020-08-10T14:43:22-04:00","2020-08-10T15:15:09-04:00","https://seeclickfix.com/api/v2/issues/8355113"
8354877,"Acknowledged","Street Repair","Please Mill the hump so that the street is level where it transitions from concrete to Asphalt. The hump goes all the way across the street, both Eastbound and Westbound lanes are affected. Thank you",39.0007125398481,-95.67090498050671,"522-598 Se 37th St Topeka, KS, 66605, USA","2020-08-10T14:10:20-04:00","2020-08-10T14:10:48-04:00",,"https://seeclickfix.com/api/v2/issues/8354877"
8354238,"Archived","Property Maintenance & Code Violations","This black pickup has been sitting on the street in front of its owner's neighbor's home for several months without being moved AT ALL. As is visible in the photo, it has been there so long that grass and weeds are growing up around it. Not only is it an unsightly eyesore in the neighborhood, it also causes issues with the gentleman whose home it is parked in front of when he attempts to mow his yard and it causes issues for us when we back out of our driveway. As I stated above, the vehicle is tagged but has not been moved AT ALL in months. I would like the situation addressed as it is extremely frustrating.",39.0525020188896,-95.708652024953,"917 Sw High Ave Topeka, KS, 66606, USA","2020-08-10T12:44:44-04:00","2020-08-10T12:45:18-04:00","2020-08-13T16:51:33-04:00","https://seeclickfix.com/api/v2/issues/8354238"
8353946,"Archived","View of oncoming traffic obscured","Large campaign sign in the front yard, obscuring view of oncoming traffic when stopped at the stop sign at 32nd & West Edge Rd.",39.0104300198194,-95.63328102959009,"3119 Se West Edge Rd Topeka, KS, 66605, USA","2020-08-10T11:59:00-04:00","2020-08-10T11:59:05-04:00","2020-08-13T12:48:12-04:00","https://seeclickfix.com/api/v2/issues/8353946"
8353912,"Archived","Street Light Out","A fellow neighbor who lives near the park contacted the College Hill Neighborhood Association via facebook.  They report several street lights out in and around Boswell Park, including around the gazebo.  Please note this has been reported previously and was not resolved as the lights are still not working.

See:
Shawnee County
8/10/2020  Flag Verified Official

Shawnee County has resolved issue #1139. Thank you again for taking the time to contact us.",39.0423695556742,-95.702269077301,"1301-1399 Sw Boswell Ave Topeka, KS, 66604, USA","2020-08-10T11:53:36-04:00","2020-08-10T11:53:42-04:00","2020-08-11T09:01:41-04:00","https://seeclickfix.com/api/v2/issues/8353912"
8353101,"Acknowledged","Street Repair","off ramp on to Madison is in horrible condition.

As you are in the turn lane on Madison to turn to west on 4th ther is a double left hand turn lane , there are no stripes on the pavement to show a double turn lane. ",39.0534438042657,-95.6679475307465,"Se 4th St & Se Madison St Topeka, KS, 66607, USA","2020-08-10T10:17:54-04:00","2020-08-10T10:18:00-04:00",,"https://seeclickfix.com/api/v2/issues/8353101"
8352973,"Archived","Pothole","Pothole in front of driveway",39.026329987229,-95.7713830265083,"6348 Sw 23rd St Topeka, KS, 66614, USA","2020-08-10T10:00:50-04:00","2020-08-10T10:00:56-04:00","2020-08-21T20:40:57-04:00","https://seeclickfix.com/api/v2/issues/8352973"
8352606,"Archived","Road Closed Sign","There is a road closed sign blocking our parking spaces. Please have it removed.
Thanks",39.0499879927607,-95.67750797405721,"300 Sw 8th Ave Topeka, KS, 66603, USA","2020-08-10T09:17:36-04:00","2020-08-10T09:17:40-04:00","2020-08-12T17:30:59-04:00","https://seeclickfix.com/api/v2/issues/8352606"
8351259,"Acknowledged","Property Maintenance & Code Violations","This address has been a case in the past.  The city recently cleaned it up, but the front yard is full of trash again.",39.0272530024067,-95.64621397091361,"2224 Se 22nd Ter Topeka, KS, 66605, USA","2020-08-09T23:31:34-04:00","2020-08-09T23:31:38-04:00",,"https://seeclickfix.com/api/v2/issues/8351259"
8351218,"Archived","Other","the light that lights the basketball cort and playground equipment has burned out. now their are groups of people hanging out in the dark and starting to cause some concern. a few minuets before posting this a small fight broke out and a car left the park with no lights moving at a high rate of speed. things are now getting dangerous, fix the lights. this is not the evergy street light, it is a small light behind it, that faces the park, on the same poll.",39.0421312870877,-95.70302076637741,"1313 Sw Jewell Ave Topeka, KS 66604, USA","2020-08-09T23:09:26-04:00","2020-08-09T23:09:30-04:00","2020-08-10T10:56:13-04:00","https://seeclickfix.com/api/v2/issues/8351218"
8352454,"Acknowledged","Street Repair","This whole area is buckling and large pieces of road are getting kicked up everywhere.  The city relayed the area just off of Indian Hills but did not take it down to the area where the road is really bad.  It's gotten worse just in the last several weeks.",39.0210403611277,-95.79480528831481,"7424 Sw 25th St Topeka, KS, 66614, USA","2020-08-10T08:50:29-04:00","2020-08-10T08:50:36-04:00",,"https://seeclickfix.com/api/v2/issues/8352454"
8350896,"Archived","Police General Issue","Loud music late at night, rattles the windows of neighbors. Have tried asking them to turn it down, they replied ""F**k you!"" ",39.0425645,-95.7007565,"1801 Sw 13th St Topeka, KS 66604, USA","2020-08-09T21:00:06-04:00","2020-08-09T21:00:11-04:00","2020-08-29T02:20:50-04:00","https://seeclickfix.com/api/v2/issues/8350896"
8350891,"Archived","Pothole"," Potholes are horrible in this entire block of Fillmore St",39.048599408088,-95.6889267638326,"1015 Sw Fillmore St Topeka, KS 66604, USA","2020-08-09T20:57:36-04:00","2020-08-09T20:57:42-04:00","2020-09-05T03:30:41-04:00","https://seeclickfix.com/api/v2/issues/8350891"
8350886,"Archived","Property Maintenance & Code Violations","This property has trash all over the yard and it now spills out into the alley. Limbs, furniture, old tires. It is getting difficult to drive through the alley. ",39.0425645,-95.7007565,"1801 Sw 13th St Topeka, KS 66604, USA","2020-08-09T20:55:55-04:00","2020-08-09T20:56:10-04:00","2020-08-29T02:20:50-04:00","https://seeclickfix.com/api/v2/issues/8350886"
8350757,"Closed","Trees and Tree Limbs","trees in the right-of-way are drooping below 5 ft 6 over the sidewalk inhibiting passage. along 14th Street on southwest corner.",39.0411292482147,-95.7035991176963,"1401 Sw Jewell Ave Topeka, KS 66604, USA","2020-08-09T19:53:32-04:00","2020-08-09T19:53:52-04:00","2020-09-18T06:10:26-04:00","https://seeclickfix.com/api/v2/issues/8350757"
8350635,"Acknowledged","Curb and Gutter Repair","potholes along the driveway & curb",39.0163919837291,-95.70608699494321,"2226 Sw De Sousa Ct Topeka, KS, 66611, USA","2020-08-09T18:51:44-04:00","2020-09-01T17:50:15-04:00","2020-09-01T14:00:35-04:00","https://seeclickfix.com/api/v2/issues/8350635"
8349893,"Archived","Property Maintenance & Code Violations","Abandoned house",39.0139800072713,-95.6552980261181,"1719 Se 29th Ter Topeka, KS, 66605, USA","2020-08-09T13:41:10-04:00","2020-08-09T13:41:35-04:00","2020-08-31T19:41:23-04:00","https://seeclickfix.com/api/v2/issues/8349893"
8349470,"Archived","Police General Issue","",39.0463275610853,-95.7081484794617,"1186 Sw High Ave Topeka, KS, 66604, USA","2020-08-09T11:40:26-04:00","2020-08-09T11:40:31-04:00","2020-08-09T14:10:23-04:00","https://seeclickfix.com/api/v2/issues/8349470"
8349469,"Archived","Police General Issue","Previous complaint ",39.0463275610853,-95.7081484794617,"1186 Sw High Ave Topeka, KS, 66604, USA","2020-08-09T11:40:00-04:00","2020-08-09T11:40:25-04:00","2020-08-09T14:10:21-04:00","https://seeclickfix.com/api/v2/issues/8349469"
8349462,"Archived","Police General Issue","",39.0463275610853,-95.7081484794617,"1186 Sw High Ave Topeka, KS, 66604, USA","2020-08-09T11:36:28-04:00","2020-08-09T11:36:33-04:00","2020-08-09T14:02:05-04:00","https://seeclickfix.com/api/v2/issues/8349462"
8349460,"Archived","Police General Issue","This vehicle has not moved in last 6 months.   Looking at photos you can see person is not driving it. It stinks! Please do something about this! Thanks!",39.0463275610853,-95.7081484794617,"1186 Sw High Ave Topeka, KS, 66604, USA","2020-08-09T11:35:49-04:00","2020-08-09T11:36:17-04:00","2020-08-09T14:02:05-04:00","https://seeclickfix.com/api/v2/issues/8349460"
8349352,"Archived","Police General Issue","This car has been sitting in front of 1186 SW High Ave for the past 6 months or MORE! It has a flat rear tire passenger side. Sun roof has been open all this time collecting all the snow and rain we have had . It has not moved from this spot since dropped off there! Would like the car removed! It stinks! Please do something for our neighborhood! thanks sooo much!",39.0463192286753,-95.7081484794617,"1186 Sw High Ave Topeka, KS, 66604, USA","2020-08-09T10:55:29-04:00","2020-08-09T10:55:56-04:00","2020-08-17T20:30:57-04:00","https://seeclickfix.com/api/v2/issues/8349352"
8347637,"Closed","Pothole","a few potholes near the crosswalk",39.048493,-95.679411,"404 Sw 9th St Topeka, KS 66612, USA","2020-08-08T22:17:52-04:00","2020-08-08T22:18:24-04:00","2020-09-25T08:10:35-04:00","https://seeclickfix.com/api/v2/issues/8347637"
